[Spectrum]
Version            = 1
IDData             = DLAB_2022-07-28_07-34-45_773_111
IDDevice           = SAM_8799
IDDataType         = SPECTRUM
IDDataTypeSub1     = CAL
IDDataTypeSub2     = Air
IDDataTypeSub3     = 
DateTime           = 2022-07-28 07:33:54
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = 
MethodName         = 
Mission            = No Mission
MissionSub         = 1
RecordType         = 0

[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2022-07-25_11-20-03_546_522
IDDataCal = 
IntegrationTime = 64
P31 = -1
P31e = 0
PathLength = +INF
RAWDynamic = 65535
Temperature = +NAN
Unit1 = $05 $00 Pixel 
Unit2 = $04 $04 1/Intensity (m^2 nm Sr)/mW
Unit3 = $04 $04 1/Intensity (m^2 nm Sr)/mW
Unit4 = $f1 $00 Status 
[END] of [Attributes]
[DATA]
 0 5 0 0
 1 +NAN 0 0
 2 +NAN 0 0
 3 +NAN 0 0
 4 0.519066762016094 0 0
 5 0.561762277055423 0 0
 6 0.624693790687935 0 0
 7 0.685709748252247 0 0
 8 0.764119316203158 0 0
 9 0.841935692859178 0 0
 10 0.934748305867188 0 0
 11 1.04599692024153 0 0
 12 1.1547085981403 0 0
 13 1.26113982237264 0 0
 14 1.35810609832935 0 0
 15 1.39465840782807 0 0
 16 1.40141666231316 0 0
 17 1.37650697562057 0 0
 18 1.32382066637267 0 0
 19 1.2632757613354 0 0
 20 1.22492919876351 0 0
 21 1.19086506740074 0 0
 22 1.17677570045517 0 0
 23 1.18997427218675 0 0
 24 1.21098381565338 0 0
 25 1.25202698631795 0 0
 26 1.30769099224982 0 0
 27 1.37226106465565 0 0
 28 1.45770884881488 0 0
 29 1.5524792519376 0 0
 30 1.65501033420894 0 0
 31 1.76833394570007 0 0
 32 1.88883385384587 0 0
 33 2.01438746500379 0 0
 34 2.13915756284486 0 0
 35 2.24963066669787 0 0
 36 2.32954673595663 0 0
 37 2.38895235505929 0 0
 38 2.42114340135315 0 0
 39 2.43054511871902 0 0
 40 2.42012902688871 0 0
 41 2.3939026122652 0 0
 42 2.34047785641863 0 0
 43 2.28181522065434 0 0
 44 2.22089264945882 0 0
 45 2.16200620824387 0 0
 46 2.11168925594066 0 0
 47 2.07205391081063 0 0
 48 2.0392241385264 0 0
 49 2.01902235553706 0 0
 50 2.01234260356794 0 0
 51 2.01696446935016 0 0
 52 2.02599339353745 0 0
 53 2.03352800922124 0 0
 54 2.03544851411139 0 0
 55 2.03710513723406 0 0
 56 2.04542776346981 0 0
 57 2.0644308840283 0 0
 58 2.09059753766111 0 0
 59 2.12757692985707 0 0
 60 2.17267115845857 0 0
 61 2.22549163565358 0 0
 62 2.28243395964313 0 0
 63 2.34698733584528 0 0
 64 2.41056651732742 0 0
 65 2.47520749587781 0 0
 66 2.53632261851967 0 0
 67 2.59192151188337 0 0
 68 2.63867895803016 0 0
 69 2.67280009459801 0 0
 70 2.68882060379373 0 0
 71 2.68856934461984 0 0
 72 2.66942855731779 0 0
 73 2.63355417523166 0 0
 74 2.587831005772 0 0
 75 2.53432011396487 0 0
 76 2.47502969318928 0 0
 77 2.41320074949477 0 0
 78 2.35186296781875 0 0
 79 2.28859737633661 0 0
 80 2.22249532944073 0 0
 81 2.15720451615267 0 0
 82 2.09044932322049 0 0
 83 2.02565774811656 0 0
 84 1.96807995985337 0 0
 85 1.9245850860835 0 0
 86 1.89317428397297 0 0
 87 1.8635053592804 0 0
 88 1.8358921203319 0 0
 89 1.81323285814634 0 0
 90 1.79406375505032 0 0
 91 1.77948161706027 0 0
 92 1.77257530461543 0 0
 93 1.76793051295758 0 0
 94 1.76378171070447 0 0
 95 1.75662817357319 0 0
 96 1.74348430606168 0 0
 97 1.71837658903635 0 0
 98 1.68521449309668 0 0
 99 1.64526605154627 0 0
 100 1.60390962260304 0 0
 101 1.56773998320512 0 0
 102 1.53941675658853 0 0
 103 1.51913844924771 0 0
 104 1.50085932296266 0 0
 105 1.48113398948494 0 0
 106 1.46850327236546 0 0
 107 1.46298967983017 0 0
 108 1.45942374295245 0 0
 109 1.4555516068063 0 0
 110 1.44980967585278 0 0
 111 1.44110361282701 0 0
 112 1.43117223341913 0 0
 113 1.42035066616647 0 0
 114 1.41303600223303 0 0
 115 1.40909594398338 0 0
 116 1.40635545588298 0 0
 117 1.40422264029647 0 0
 118 1.40299762759862 0 0
 119 1.40082246835664 0 0
 120 1.39634870845732 0 0
 121 1.39013402606392 0 0
 122 1.38238750377158 0 0
 123 1.3728412610616 0 0
 124 1.36383806599565 0 0
 125 1.35407421355658 0 0
 126 1.34677898811587 0 0
 127 1.34020744059718 0 0
 128 1.33326441016968 0 0
 129 1.32498844017464 0 0
 130 1.31534045205358 0 0
 131 1.3020824866238 0 0
 132 1.28645186475111 0 0
 133 1.26729976084115 0 0
 134 1.24638506672606 0 0
 135 1.22344394002168 0 0
 136 1.19973490130572 0 0
 137 1.17603270670041 0 0
 138 1.15453769370423 0 0
 139 1.13598114353557 0 0
 140 1.11805301692375 0 0
 141 1.10068406791831 0 0
 142 1.08269078295997 0 0
 143 1.06198063859428 0 0
 144 1.04025868565768 0 0
 145 1.01521679474858 0 0
 146 0.986052679685526 0 0
 147 0.954526276626599 0 0
 148 0.92092811410413 0 0
 149 0.885221511024194 0 0
 150 0.84994043258072 0 0
